ID,time_segment_id,view_label,videos,Avg_Brightness_Value,Day_Night_Label
725_Norman_Niles_#1,725,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-12-45.mp4,70.0,Night
726_Norman_Niles_#1,726,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-13-45.mp4,69.8,Night
727_Norman_Niles_#1,727,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-14-45.mp4,70.04,Night
728_Norman_Niles_#1,728,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-15-45.mp4,69.93,Night
729_Norman_Niles_#1,729,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-16-45.mp4,71.14,Night
730_Norman_Niles_#1,730,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-17-45.mp4,70.09,Night
731_Norman_Niles_#1,731,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-18-45.mp4,70.37,Night
732_Norman_Niles_#1,732,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-19-45.mp4,70.06,Night
733_Norman_Niles_#1,733,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-20-45.mp4,71.79,Night
734_Norman_Niles_#1,734,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-21-45.mp4,70.07,Night
735_Norman_Niles_#1,735,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-22-45.mp4,70.17,Night
736_Norman_Niles_#1,736,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-23-45.mp4,70.39,Night
737_Norman_Niles_#1,737,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-24-45.mp4,69.85,Night
738_Norman_Niles_#1,738,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-25-45.mp4,69.97,Night
739_Norman_Niles_#1,739,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-26-45.mp4,70.16,Night
740_Norman_Niles_#1,740,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-27-45.mp4,70.46,Night
741_Norman_Niles_#1,741,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-28-45.mp4,70.19,Night
742_Norman_Niles_#1,742,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-29-45.mp4,70.46,Night
743_Norman_Niles_#1,743,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-30-45.mp4,70.27,Night
744_Norman_Niles_#1,744,Norman Niles #1,normanniles1/normanniles1_2025-10-21-06-31-45.mp4,70.1,Night
788_Norman_Niles_#1,788,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-15-45.mp4,70.03,Night
789_Norman_Niles_#1,789,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-16-45.mp4,70.29,Night
790_Norman_Niles_#1,790,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-17-45.mp4,70.1,Night
791_Norman_Niles_#1,791,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-18-45.mp4,70.41,Night
792_Norman_Niles_#1,792,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-19-45.mp4,70.42,Night
793_Norman_Niles_#1,793,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-20-45.mp4,70.72,Night
794_Norman_Niles_#1,794,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-21-45.mp4,71.29,Night
795_Norman_Niles_#1,795,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-22-45.mp4,69.98,Night
796_Norman_Niles_#1,796,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-23-45.mp4,70.14,Night
797_Norman_Niles_#1,797,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-24-45.mp4,70.22,Night
798_Norman_Niles_#1,798,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-25-45.mp4,70.43,Night
799_Norman_Niles_#1,799,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-26-45.mp4,70.73,Night
800_Norman_Niles_#1,800,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-27-45.mp4,70.4,Night
801_Norman_Niles_#1,801,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-28-45.mp4,70.24,Night
802_Norman_Niles_#1,802,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-29-45.mp4,71.15,Night
803_Norman_Niles_#1,803,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-30-45.mp4,70.75,Night
804_Norman_Niles_#1,804,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-31-45.mp4,70.49,Night
805_Norman_Niles_#1,805,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-32-45.mp4,70.02,Night
806_Norman_Niles_#1,806,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-33-45.mp4,70.19,Night
807_Norman_Niles_#1,807,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-34-45.mp4,70.2,Night
808_Norman_Niles_#1,808,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-35-45.mp4,70.15,Night
809_Norman_Niles_#1,809,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-36-45.mp4,70.4,Night
810_Norman_Niles_#1,810,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-37-45.mp4,70.48,Night
811_Norman_Niles_#1,811,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-38-45.mp4,70.5,Night
812_Norman_Niles_#1,812,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-39-45.mp4,70.27,Night
813_Norman_Niles_#1,813,Norman Niles #1,normanniles1/normanniles1_2025-10-21-07-40-45.mp4,70.64,Night
1014_Norman_Niles_#1,1014,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-01-45.mp4,141.54,Day
1015_Norman_Niles_#1,1015,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-02-45.mp4,141.78,Day
1016_Norman_Niles_#1,1016,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-03-45.mp4,142.1,Day
1017_Norman_Niles_#1,1017,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-04-45.mp4,142.24,Day
1018_Norman_Niles_#1,1018,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-05-45.mp4,142.68,Day
1019_Norman_Niles_#1,1019,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-06-45.mp4,143.1,Day
1020_Norman_Niles_#1,1020,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-07-45.mp4,142.74,Day
1021_Norman_Niles_#1,1021,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-08-45.mp4,143.49,Day
1022_Norman_Niles_#1,1022,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-09-45.mp4,143.6,Day
1023_Norman_Niles_#1,1023,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-10-45.mp4,145.07,Day
1024_Norman_Niles_#1,1024,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-11-45.mp4,141.7,Day
1025_Norman_Niles_#1,1025,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-12-45.mp4,131.78,Day
1026_Norman_Niles_#1,1026,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-13-45.mp4,133.3,Day
1027_Norman_Niles_#1,1027,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-14-45.mp4,144.17,Day
1028_Norman_Niles_#1,1028,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-15-45.mp4,138.06,Day
1029_Norman_Niles_#1,1029,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-16-45.mp4,133.96,Day
1030_Norman_Niles_#1,1030,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-17-45.mp4,144.95,Day
1031_Norman_Niles_#1,1031,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-18-45.mp4,145.4,Day
1032_Norman_Niles_#1,1032,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-19-45.mp4,145.96,Day
1033_Norman_Niles_#1,1033,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-20-45.mp4,146.32,Day
1034_Norman_Niles_#1,1034,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-21-45.mp4,146.21,Day
1035_Norman_Niles_#1,1035,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-22-45.mp4,147.31,Day
1036_Norman_Niles_#1,1036,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-23-45.mp4,148.01,Day
1037_Norman_Niles_#1,1037,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-24-45.mp4,149.85,Day
1038_Norman_Niles_#1,1038,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-25-45.mp4,150.86,Day
1039_Norman_Niles_#1,1039,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-26-45.mp4,150.4,Day
1040_Norman_Niles_#1,1040,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-27-45.mp4,150.19,Day
1041_Norman_Niles_#1,1041,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-28-45.mp4,150.01,Day
1042_Norman_Niles_#1,1042,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-29-45.mp4,151.12,Day
1043_Norman_Niles_#1,1043,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-30-45.mp4,151.68,Day
1044_Norman_Niles_#1,1044,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-31-45.mp4,152.22,Day
1045_Norman_Niles_#1,1045,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-32-45.mp4,152.17,Day
1046_Norman_Niles_#1,1046,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-33-45.mp4,151.53,Day
1047_Norman_Niles_#1,1047,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-34-45.mp4,140.21,Day
1048_Norman_Niles_#1,1048,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-35-45.mp4,140.37,Day
1049_Norman_Niles_#1,1049,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-36-45.mp4,142.29,Day
1050_Norman_Niles_#1,1050,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-37-45.mp4,140.99,Day
1051_Norman_Niles_#1,1051,Norman Niles #1,normanniles1/normanniles1_2025-10-21-11-38-45.mp4,151.95,Day
1083_Norman_Niles_#1,1083,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-16-45.mp4,148.36,Day
1084_Norman_Niles_#1,1084,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-17-45.mp4,145.09,Day
1085_Norman_Niles_#1,1085,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-18-45.mp4,145.53,Day
1086_Norman_Niles_#1,1086,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-19-45.mp4,155.98,Day
1087_Norman_Niles_#1,1087,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-20-45.mp4,158.48,Day
1088_Norman_Niles_#1,1088,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-21-45.mp4,157.4,Day
1089_Norman_Niles_#1,1089,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-22-45.mp4,159.88,Day
1090_Norman_Niles_#1,1090,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-23-45.mp4,158.72,Day
1091_Norman_Niles_#1,1091,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-24-45.mp4,159.05,Day
1092_Norman_Niles_#1,1092,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-25-45.mp4,159.3,Day
1093_Norman_Niles_#1,1093,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-26-45.mp4,159.6,Day
1094_Norman_Niles_#1,1094,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-27-45.mp4,159.71,Day
1095_Norman_Niles_#1,1095,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-28-45.mp4,159.87,Day
1096_Norman_Niles_#1,1096,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-29-45.mp4,159.41,Day
1097_Norman_Niles_#1,1097,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-30-45.mp4,159.22,Day
1098_Norman_Niles_#1,1098,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-31-45.mp4,158.42,Day
1099_Norman_Niles_#1,1099,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-32-45.mp4,156.85,Day
1100_Norman_Niles_#1,1100,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-33-45.mp4,156.32,Day
1101_Norman_Niles_#1,1101,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-34-45.mp4,155.69,Day
1102_Norman_Niles_#1,1102,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-35-45.mp4,155.79,Day
1103_Norman_Niles_#1,1103,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-36-45.mp4,138.61,Day
1104_Norman_Niles_#1,1104,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-37-45.mp4,141.24,Day
1105_Norman_Niles_#1,1105,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-38-45.mp4,140.3,Day
1106_Norman_Niles_#1,1106,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-39-45.mp4,140.3,Day
1107_Norman_Niles_#1,1107,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-40-45.mp4,149.97,Day
1108_Norman_Niles_#1,1108,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-41-45.mp4,153.29,Day
1109_Norman_Niles_#1,1109,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-42-45.mp4,145.02,Day
1110_Norman_Niles_#1,1110,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-43-45.mp4,146.66,Day
1111_Norman_Niles_#1,1111,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-44-45.mp4,148.56,Day
1112_Norman_Niles_#1,1112,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-45-45.mp4,150.17,Day
1113_Norman_Niles_#1,1113,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-46-45.mp4,157.12,Day
1114_Norman_Niles_#1,1114,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-47-45.mp4,156.14,Day
1115_Norman_Niles_#1,1115,Norman Niles #1,normanniles1/normanniles1_2025-10-21-12-48-45.mp4,146.41,Day
1339_Norman_Niles_#1,1339,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-35-45.mp4,144.86,Day
1340_Norman_Niles_#1,1340,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-36-45.mp4,163.83,Day
1341_Norman_Niles_#1,1341,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-37-45.mp4,163.15,Day
1342_Norman_Niles_#1,1342,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-38-45.mp4,163.66,Day
1343_Norman_Niles_#1,1343,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-39-45.mp4,162.64,Day
1344_Norman_Niles_#1,1344,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-40-45.mp4,161.82,Day
1345_Norman_Niles_#1,1345,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-41-45.mp4,163.36,Day
1346_Norman_Niles_#1,1346,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-42-45.mp4,162.24,Day
1347_Norman_Niles_#1,1347,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-43-45.mp4,163.66,Day
1348_Norman_Niles_#1,1348,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-44-45.mp4,162.68,Day
1349_Norman_Niles_#1,1349,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-45-45.mp4,162.91,Day
1350_Norman_Niles_#1,1350,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-46-45.mp4,163.61,Day
1351_Norman_Niles_#1,1351,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-47-45.mp4,163.72,Day
1352_Norman_Niles_#1,1352,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-48-45.mp4,163.23,Day
1353_Norman_Niles_#1,1353,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-49-45.mp4,149.5,Day
1354_Norman_Niles_#1,1354,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-50-45.mp4,146.74,Day
1355_Norman_Niles_#1,1355,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-51-45.mp4,164.06,Day
1356_Norman_Niles_#1,1356,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-52-45.mp4,163.68,Day
1357_Norman_Niles_#1,1357,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-53-45.mp4,158.88,Day
1358_Norman_Niles_#1,1358,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-54-45.mp4,157.64,Day
1359_Norman_Niles_#1,1359,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-55-45.mp4,160.28,Day
1360_Norman_Niles_#1,1360,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-56-45.mp4,160.48,Day
1361_Norman_Niles_#1,1361,Norman Niles #1,normanniles1/normanniles1_2025-10-21-16-57-45.mp4,163.33,Day
1439_Norman_Niles_#1,1439,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-15-45.mp4,68.79,Night
1440_Norman_Niles_#1,1440,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-16-45.mp4,69.49,Night
1441_Norman_Niles_#1,1441,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-17-45.mp4,68.99,Night
1442_Norman_Niles_#1,1442,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-18-45.mp4,69.58,Night
1443_Norman_Niles_#1,1443,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-19-45.mp4,68.95,Night
1444_Norman_Niles_#1,1444,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-20-45.mp4,68.87,Night
1445_Norman_Niles_#1,1445,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-21-45.mp4,69.22,Night
1446_Norman_Niles_#1,1446,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-22-45.mp4,69.57,Night
1447_Norman_Niles_#1,1447,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-23-45.mp4,69.07,Night
1448_Norman_Niles_#1,1448,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-24-45.mp4,68.76,Night
1449_Norman_Niles_#1,1449,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-25-45.mp4,69.01,Night
1450_Norman_Niles_#1,1450,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-26-45.mp4,69.82,Night
1451_Norman_Niles_#1,1451,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-27-45.mp4,69.02,Night
1452_Norman_Niles_#1,1452,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-28-45.mp4,68.99,Night
1453_Norman_Niles_#1,1453,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-29-45.mp4,68.94,Night
1454_Norman_Niles_#1,1454,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-30-45.mp4,69.07,Night
1455_Norman_Niles_#1,1455,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-31-45.mp4,68.81,Night
1456_Norman_Niles_#1,1456,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-32-45.mp4,70.01,Night
1457_Norman_Niles_#1,1457,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-33-45.mp4,68.94,Night
1458_Norman_Niles_#1,1458,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-34-45.mp4,69.14,Night
1459_Norman_Niles_#1,1459,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-35-45.mp4,68.94,Night
1460_Norman_Niles_#1,1460,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-36-45.mp4,69.11,Night
1461_Norman_Niles_#1,1461,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-37-45.mp4,69.14,Night
1462_Norman_Niles_#1,1462,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-38-45.mp4,69.37,Night
1463_Norman_Niles_#1,1463,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-39-45.mp4,69.07,Night
1464_Norman_Niles_#1,1464,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-40-45.mp4,70.67,Night
1465_Norman_Niles_#1,1465,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-41-45.mp4,69.0,Night
1466_Norman_Niles_#1,1466,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-42-45.mp4,69.37,Night
1467_Norman_Niles_#1,1467,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-43-45.mp4,69.53,Night
1468_Norman_Niles_#1,1468,Norman Niles #1,normanniles1/normanniles1_2025-10-22-06-44-45.mp4,69.4,Night
1511_Norman_Niles_#1,1511,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-27-45.mp4,69.72,Night
1512_Norman_Niles_#1,1512,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-28-45.mp4,70.43,Night
1513_Norman_Niles_#1,1513,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-29-45.mp4,69.69,Night
1514_Norman_Niles_#1,1514,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-30-45.mp4,69.72,Night
1515_Norman_Niles_#1,1515,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-31-45.mp4,69.64,Night
1516_Norman_Niles_#1,1516,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-32-45.mp4,72.22,Night
1517_Norman_Niles_#1,1517,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-33-45.mp4,69.93,Night
1518_Norman_Niles_#1,1518,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-34-45.mp4,69.68,Night
1519_Norman_Niles_#1,1519,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-35-45.mp4,69.39,Night
1520_Norman_Niles_#1,1520,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-36-45.mp4,69.88,Night
1521_Norman_Niles_#1,1521,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-37-45.mp4,70.19,Night
1522_Norman_Niles_#1,1522,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-38-45.mp4,69.6,Night
1523_Norman_Niles_#1,1523,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-39-45.mp4,69.5,Night
1524_Norman_Niles_#1,1524,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-40-45.mp4,69.88,Night
1525_Norman_Niles_#1,1525,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-41-45.mp4,70.16,Night
1526_Norman_Niles_#1,1526,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-42-45.mp4,69.45,Night
1527_Norman_Niles_#1,1527,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-43-45.mp4,69.55,Night
1528_Norman_Niles_#1,1528,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-44-45.mp4,69.3,Night
1529_Norman_Niles_#1,1529,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-45-45.mp4,69.85,Night
1530_Norman_Niles_#1,1530,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-46-45.mp4,69.38,Night
1531_Norman_Niles_#1,1531,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-47-45.mp4,69.7,Night
1532_Norman_Niles_#1,1532,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-48-45.mp4,69.64,Night
1533_Norman_Niles_#1,1533,Norman Niles #1,normanniles1/normanniles1_2025-10-22-07-49-45.mp4,69.93,Night
1715_Norman_Niles_#1,1715,Norman Niles #1,normanniles1/normanniles1_2025-10-22-10-51-45.mp4,128.86,Day
1716_Norman_Niles_#1,1716,Norman Niles #1,normanniles1/normanniles1_2025-10-22-10-52-45.mp4,128.68,Day
1717_Norman_Niles_#1,1717,Norman Niles #1,normanniles1/normanniles1_2025-10-22-10-53-45.mp4,128.55,Day
1718_Norman_Niles_#1,1718,Norman Niles #1,normanniles1/normanniles1_2025-10-22-10-54-45.mp4,128.96,Day
1719_Norman_Niles_#1,1719,Norman Niles #1,normanniles1/normanniles1_2025-10-22-10-55-45.mp4,129.62,Day
1720_Norman_Niles_#1,1720,Norman Niles #1,normanniles1/normanniles1_2025-10-22-10-56-45.mp4,130.27,Day
1721_Norman_Niles_#1,1721,Norman Niles #1,normanniles1/normanniles1_2025-10-22-10-57-45.mp4,131.61,Day
1722_Norman_Niles_#1,1722,Norman Niles #1,normanniles1/normanniles1_2025-10-22-10-58-45.mp4,131.96,Day
1723_Norman_Niles_#1,1723,Norman Niles #1,normanniles1/normanniles1_2025-10-22-10-59-45.mp4,132.04,Day
1724_Norman_Niles_#1,1724,Norman Niles #1,normanniles1/normanniles1_2025-10-22-11-00-45.mp4,132.43,Day
1725_Norman_Niles_#1,1725,Norman Niles #1,normanniles1/normanniles1_2025-10-22-11-01-45.mp4,133.35,Day
1726_Norman_Niles_#1,1726,Norman Niles #1,normanniles1/normanniles1_2025-10-22-11-02-45.mp4,133.26,Day
1727_Norman_Niles_#1,1727,Norman Niles #1,normanniles1/normanniles1_2025-10-22-11-03-45.mp4,133.06,Day
1728_Norman_Niles_#1,1728,Norman Niles #1,normanniles1/normanniles1_2025-10-22-11-04-45.mp4,134.42,Day
1729_Norman_Niles_#1,1729,Norman Niles #1,normanniles1/normanniles1_2025-10-22-11-05-45.mp4,136.22,Day
1730_Norman_Niles_#1,1730,Norman Niles #1,normanniles1/normanniles1_2025-10-22-11-06-45.mp4,132.72,Day
1731_Norman_Niles_#1,1731,Norman Niles #1,normanniles1/normanniles1_2025-10-22-11-07-45.mp4,137.42,Day
